X  Y  #SvFver_62_tbl
	28.92036615751426	69.0512630823939
	28.813135469014064	69.1100670374269
	28.829836140044385	69.23044207054102
	29.249836687409147	69.41537328480455
	29.33889179158839	69.48231161002946
	29.14407668560582	69.69156256120563
	28.40987975865473	69.82372123407033
	28.335379497899336	69.84809089545253
	28.33508041456398	69.8807351575529
	28.154225909744998	69.92434998415673
	27.99277596794581	70.02063588822013
	27.950861067160567	70.0937093323514
	27.731718063001097	70.07057641900143
	27.67278252687369	70.07555315939108
	27.589878517017862	70.0733121648392
	27.523123578142965	70.03216152457811
	27.41773861953063	70.01827677301749
	27.347400906488797	69.9922607766235
	27.29738859928888	69.98648268993396
	27.30458281439416	69.95830514932327
	27.035691354250137	69.91307931451567
	26.953042189919994	69.9345715726269
	26.88213272213295	69.93458903018731
	26.851153595898893	69.95330963405709
	26.72532501727492	69.94491086718457
	26.675774831096852	69.96081806241322
	26.513682941088714	69.94451402560775
