LatG  LonG  waterNi  Rel  tW  lakeNpp  lab95  X  Y  nCON  #SvFver_62_tbl
	68.8663944444444	34.12935	1.0	0.0	1990.0	1.0	-1.0	133.12342999180308	-58.797717276886274	184.0
	68.8663944444444	34.12935	0.8	100.0	2005.0	2.0	-2.0	133.12342999180308	-58.797717276886274	185.0
	68.8663944444444	34.12935	0.7	100.0	2009.0	2.0	-2.0	133.12342999180308	-58.797717276886274	185.0
	68.8663944444444	34.12935	0.57	100.0	2014.0	2.0	-2.0	133.12342999180308	-58.797717276886274	185.0
	68.8663944444444	34.12935	0.5	100.0	2018.0	2.0	-2.0	133.12342999180308	-58.797717276886274	185.0
	68.8871111111111	34.3641416666667	0.4	100.0	1995.0	3.0	822.0	141.88528214999258	-56.41288646366789	27.0
	68.8871111111111	34.3641416666667	0.5	100.0	1999.0	3.0	822.0	141.88528214999258	-56.41288646366789	27.0
	68.8871111111111	34.3641416666667	0.2	100.0	2000.0	3.0	822.0	141.88528214999258	-56.41288646366789	27.0
	68.8871111111111	34.3641416666667	0.9	100.0	2005.0	3.0	822.0	141.88528214999258	-56.41288646366789	27.0
	68.8871111111111	34.3641416666667	0.609	100.0	2018.0	3.0	822.0	141.88528214999258	-56.41288646366789	27.0
	68.8902944444444	34.3845777777778	1.4	100.0	2009.0	4.0	-4.0	143.22903660557566	-55.55611187815437	186.0
	68.8902944444444	34.3845777777778	0.94	100.0	2014.0	4.0	-4.0	143.22903660557566	-55.55611187815437	186.0
	68.8884222222222	34.3859638888889	0.824	100.0	2018.0	5.0	-5.0	143.2968191932928	-55.76163409673711	187.0
	68.8555055555556	34.7227416666667	0.4	99.0	1995.0	6.0	821.0	156.84572871040723	-59.23437502044919	30.0
	68.8555055555556	34.7227416666667	0.2	99.0	2000.0	6.0	821.0	156.84572871040723	-59.23437502044919	30.0
	68.8568416666667	34.7633638888889	1.4	100.0	2005.0	7.0	-7.0	158.67437425541792	-58.35137500074481	188.0
	68.8568416666667	34.7633638888889	1.0	100.0	2009.0	7.0	-7.0	158.67437425541792	-58.35137500074481	188.0
	68.8568416666667	34.7633638888889	0.84	100.0	2014.0	7.0	-7.0	158.67437425541792	-58.35137500074481	188.0
	68.8568416666667	34.7633638888889	0.472	100.0	2018.0	7.0	-7.0	158.67437425541792	-58.35137500074481	188.0
	68.8890138888889	34.8941611111111	0.2	100.0	1995.0	8.0	819.0	163.3007332407247	-55.08307976444726	26.0
	68.8890138888889	34.8941611111111	0.7	100.0	1999.0	8.0	819.0	163.3007332407247	-55.08307976444726	26.0
	68.8890138888889	34.8941611111111	0.3	100.0	2000.0	8.0	819.0	163.3007332407247	-55.08307976444726	26.0
	68.8890138888889	34.8941611111111	0.7	100.0	2005.0	8.0	819.0	163.3007332407247	-55.08307976444726	26.0
	68.8890138888889	34.8941611111111	0.8	100.0	2009.0	8.0	819.0	163.3007332407247	-55.08307976444726	26.0
	68.8890138888889	34.8941611111111	0.36	100.0	2014.0	8.0	819.0	163.3007332407247	-55.08307976444726	26.0
	68.8890138888889	34.8941611111111	0.57	100.0	2018.0	8.0	819.0	163.3007332407247	-55.08307976444726	26.0
	68.9333111111111	34.9024138888889	0.3	100.0	1995.0	9.0	820.0	163.59917833621518	-49.46604165432902	23.0
	68.9333111111111	34.9024138888889	1.2	100.0	1999.0	9.0	820.0	163.59917833621518	-49.46604165432902	23.0
	68.9333111111111	34.9024138888889	0.2	100.0	2000.0	9.0	820.0	163.59917833621518	-49.46604165432902	23.0
	68.9333111111111	34.9024138888889	0.4	100.0	2003.0	9.0	820.0	163.59917833621518	-49.46604165432902	23.0
	68.9333111111111	34.9024138888889	1.4	100.0	2005.0	9.0	820.0	163.59917833621518	-49.46604165432902	23.0
	68.9333111111111	34.9024138888889	0.8	100.0	2009.0	9.0	820.0	163.59917833621518	-49.46604165432902	23.0
	68.9333111111111	34.9024138888889	0.41	100.0	2014.0	9.0	820.0	163.59917833621518	-49.46604165432902	23.0
	68.9333111111111	34.9024138888889	0.786	100.0	2018.0	9.0	820.0	163.59917833621518	-49.46604165432902	23.0
	68.9721194444445	34.9212138888889	0.2	100.0	1995.0	10.0	817.0	164.01854329129705	-45.70646031468755	22.0
	68.9721194444445	34.9212138888889	0.7	100.0	1999.0	10.0	817.0	164.01854329129705	-45.70646031468755	22.0
	68.9721194444445	34.9212138888889	0.2	100.0	2000.0	10.0	817.0	164.01854329129705	-45.70646031468755	22.0
	68.9721194444445	34.9212138888889	0.5	100.0	2009.0	10.0	817.0	164.01854329129705	-45.70646031468755	22.0
	68.9721194444445	34.9212138888889	0.37	100.0	2014.0	10.0	817.0	164.01854329129705	-45.70646031468755	22.0
	68.9721194444445	34.9212138888889	0.266	100.0	2018.0	10.0	817.0	164.01854329129705	-45.70646031468755	22.0
	68.9744916666667	34.9178333333333	0.6	100.0	2005.0	11.0	-11.0	164.00692473695605	-44.83125050477703	189.0
	68.9744916666667	34.9178333333333	0.635	100.0	2018.0	11.0	-11.0	164.00692473695605	-44.83125050477703	189.0
	69.0167416666667	34.9584694444444	0.1	100.0	1995.0	12.0	818.0	165.64107335251342	-39.99951241484254	20.0
	69.0167416666667	34.9584694444444	0.7	100.0	1999.0	12.0	818.0	165.64107335251342	-39.99951241484254	20.0
	69.0167416666667	34.9584694444444	0.2	100.0	2000.0	12.0	818.0	165.64107335251342	-39.99951241484254	20.0
	69.0167416666667	34.9584694444444	0.4	100.0	2005.0	12.0	818.0	165.64107335251342	-39.99951241484254	20.0
