t x1 y1 z1 xNoisy1 yNoisy1 zNoisy1 vx1 vy1 vz1 vxNoisy1 vyNoisy1 vzNoisy1 x2 y2 z2 xNoisy2 yNoisy2 zNoisy2 vx2 vy2 vz2 vxNoisy2 vyNoisy2 vzNoisy2 x3 y3 z3 xNoisy3 yNoisy3 zNoisy3 vx3 vy3 vz3 vxNoisy3 vyNoisy3 vzNoisy3 # Masses: m1=1.0, m2=0.9, m3=0.8, normErrC=0.05, normErrV=0.05
1.00000000 -0.86248964 0.55081859 0.00768289 -0.83226488 0.57540359 -0.01260706 0.28740963 0.58312974 0.01848542 0.27163183 0.60082283 0.00502240 0.89460650 -0.35212403 -0.91371523 0.86094397 -0.34200852 -0.88906428 -0.20542745 -0.28578082 0.17372275 -0.21535487 -0.32063361 0.20235049 0.54667974 1.38261629 0.89332601 0.52477041 1.38325543 0.93196696 0.47184384 -0.23240875 -0.21854487 0.47859783 -0.26173900 -0.20352954
1.10000000 -0.83209362 0.60923375 0.00968668 -0.79871758 0.62657209 0.00172875 0.32067692 0.58494351 0.02164777 0.35839381 0.57500036 0.04888781 0.87313795 -0.37981481 -0.89544884 0.90083887 -0.39610063 -0.91952353 -0.22385176 -0.26780708 0.19162841 -0.19856524 -0.23270714 0.21262038 0.59283683 1.35824948 0.87027159 0.60807782 1.34461612 0.85890572 0.45098707 -0.25489643 -0.24264167 0.43848486 -0.27701615 -0.20348719
1.20000000 -0.79831958 0.66776160 0.01202453 -0.84549805 0.66784254 0.01398443 0.35499636 0.58536277 0.02517464 0.36139721 0.58964636 0.01190769 0.84985447 -0.40563921 -0.87538436 0.82035668 -0.43184259 -0.88422665 -0.24171349 -0.24843953 0.20968881 -0.25670567 -0.26876274 0.20330716 0.63681319 1.33164212 0.84477675 0.60592251 1.30339220 0.82783266 0.42818222 -0.27720900 -0.26736821 0.38750990 -0.26972154 -0.26344789
1.30000000 -0.76105653 0.72625698 0.01473505 -0.73979383 0.71975430 0.01105361 0.39046940 0.58428876 0.02910743 0.40828303 0.62034725 0.00568906 0.82481619 -0.42945412 -0.85350542 0.78817607 -0.40341744 -0.83225004 -0.25894231 -0.22760889 0.22792078 -0.24348152 -0.19074498 0.23800685 0.67840245 1.30281466 0.81677478 0.67199303 1.34278173 0.82253072 0.40322334 -0.29930095 -0.29279516 0.37763481 -0.29220965 -0.31081528
1.40000000 -0.72018308 0.78456498 0.01786106 -0.69453334 0.80743725 -0.00700551 0.42721814 0.58160104 0.03349071 0.46650668 0.59919177 0.03279679 0.79809014 -0.45110949 -0.82979391 0.78580385 -0.44308756 -0.86220611 -0.27545787 -0.20523813 0.24634273 -0.27160500 -0.23355228 0.24266157 0.71737744 1.27179195 0.78619182 0.67319642 1.26452972 0.80161590 0.37586743 -0.32110840 -0.31899895 0.40581502 -0.33406055 -0.35122942
1.50000000 -0.67556478 0.84251763 0.02144985 -0.65123230 0.86076076 0.00565217 0.46538982 0.57714908 0.03837125 0.44069081 0.61194058 0.01733550 0.76975171 -0.47044727 -0.80422982 0.76706581 -0.50703152 -0.80223304 -0.29116804 -0.18124122 0.26497460 -0.30810301 -0.17946753 0.28872784 0.75348530 1.23860614 0.75294624 0.72254246 1.22014067 0.74605687 0.34582677 -0.34253998 -0.34606050 0.33220544 -0.36072227 -0.38461580
1.60000000 -0.62705165 0.89993014 0.02555360 -0.61659607 0.89515249 -0.01199295 0.50516177 0.57074388 0.04379720 0.46026013 0.58218789 0.02961364 0.73988670 -0.48730036 -0.77679122 0.73959477 -0.45490849 -0.77659666 -0.30596667 -0.15552217 0.28383794 -0.30447347 -0.17538987 0.28146565 0.78644202 1.20330023 0.71694812 0.79314349 1.20335379 0.71766129 0.31276029 -0.36346740 -0.37406419 0.33701838 -0.35291204 -0.39285669
1.70000000 -0.57447238 0.95659369 0.03022899 -0.54173833 0.94896999 0.03820820 0.54675371 0.56213219 0.04981319 0.56870237 0.55558258 0.01289588 0.70859270 -0.50149078 -0.74745375 0.74652645 -0.50864859 -0.75591862 -0.31973048 -0.12796894 0.30295703 -0.31569219 -0.15167975 0.32152939 0.81592370 1.16593502 0.67809923 0.79020129 1.17243335 0.69512355 0.27625465 -0.38370017 -0.40309315 0.26157230 -0.39107834 -0.41838802
1.80000000 -0.51763150 1.01227170 0.03553710 -0.53755249 0.98092392 0.05980064 0.59043290 0.55098466 0.05645810 0.57293976 0.57986750 0.05022084 0.67598002 -0.51282863 -0.71619042 0.66029320 -0.50553040 -0.72420944 -0.33231726 -0.09845080 0.32235925 -0.34219609 -0.08390590 0.36845258 0.84156185 1.12659259 0.63629285 0.84748543 1.17515345 0.63319463 0.23581580 -0.40297366 -0.43322678 0.23721141 -0.37407355 -0.41407587
1.90000000 -0.45630514 1.06669122 0.04154244 -0.47769285 1.08763752 0.00303310 0.63651978 0.53686803 0.06375732 0.62330276 0.53815719 0.08296548 0.64217404 -0.52111019 -0.68297143 0.66698852 -0.52166673 -0.71309053 -0.34356231 -0.06681402 0.34207470 -0.33583040 -0.07136922 0.38274885 0.86293563 1.08538494 0.59141481 0.90087935 1.10172633 0.60437100 0.19085787 -0.42091926 -0.46453068 0.21050726 -0.43519856 -0.42830688
2.00000000 -0.39023468 1.11952759 0.04831049 -0.38637194 1.12639292 0.00806621 0.68539513 0.51919300 0.07170634 0.67465005 0.52433704 0.07018599 0.60731855 -0.52611477 -0.64776395 0.59404800 -0.54547197 -0.67956910 -0.35327242 -0.03287265 0.36213571 -0.39504852 -0.02554924 0.34686226 0.87955999 1.04246963 0.54334633 0.84221766 1.01534732 0.54608542 0.14068756 -0.43700951 -0.49703560 0.16795915 -0.41911030 -0.46518501
2.10000000 -0.31911883 1.17038424 0.05590332 -0.31975407 1.18188736 0.00890579 0.73750078 0.49714153 0.08024414 0.76807926 0.52741398 0.10514798 0.57157836 -0.52760025 -0.61053168 0.57064198 -0.53869299 -0.57595159 -0.36121856 0.00360591 0.38257587 -0.39951505 -0.01678104 0.36089091 0.89087288 0.99806998 0.49196900 0.90204224 0.96822253 0.49604832 0.08449490 -0.45048356 -0.53070303 0.12575569 -0.44624307 -0.50494655
2.20000000 -0.24261035 1.21877284 0.06437409 -0.22962705 1.19183757 0.07766698 0.79332350 0.46959666 0.08922087 0.79671173 0.43911146 0.10108442 0.53514268 -0.52529932 -0.57123505 0.51237544 -0.54353166 -0.53555944 -0.36712916 0.04291274 0.40342715 -0.35331008 0.01661661 0.41893917 0.89622743 0.95249569 0.43717182 0.93679263 0.93139803 0.43728692 0.02136594 -0.46027265 -0.56538163 0.02469725 -0.43202750 -0.55137924
2.30000000 -0.16031464 1.26406913 0.07375177 -0.14393435 1.27286677 0.11783705 0.85332672 0.43499051 0.09831408 0.86926107 0.40562805 0.11813634 0.49823122 -0.51891103 -0.52983179 0.47849600 -0.52837343 -0.53513216 -0.37067611 0.08542523 0.42471143 -0.38047557 0.11451149 0.45182168 0.89488317 0.90618850 0.37887105 0.88997712 0.89185492 0.36381864 -0.04964778 -0.46484152 -0.60069296 -0.07951934 -0.44478800 -0.58173580
2.40000000 -0.07179491 1.30546379 0.08402105 -0.08989450 1.30065027 0.11327208 0.91782251 0.39114936 0.10691973 0.88884790 0.39120561 0.07675791 0.46109948 -0.50809100 -0.48627835 0.43914213 -0.53842250 -0.49248341 -0.37146036 0.13164072 0.44642718 -0.37189443 0.11631134 0.46668875 0.88600673 0.85977264 0.31703683 0.89769897 0.89602185 0.34260361 -0.12938524 -0.46203251 -0.63588024 -0.11128535 -0.48010530 -0.66552135
2.50000000 0.02339563 1.34189393 0.09508446 0.01021796 1.35748737 0.12893017 0.98665311 0.33512743 0.11396194 0.98237963 0.38165936 0.12278221 0.42404738 -0.49243762 -0.44053364 0.44819843 -0.45491439 -0.43861758 -0.36899397 0.18222183 0.46852051 -0.38297218 0.15828638 0.43403668 0.86870216 0.81412491 0.25174476 0.88151502 0.84747830 0.23575759 -0.21819817 -0.44890885 -0.66953799 -0.22474542 -0.47423333 -0.66587819
2.60000000 0.12564153 1.37195818 0.10670217 0.11733213 1.39461911 0.09287003 1.05858321 0.26315351 0.11762851 1.05103717 0.27793537 0.14355717 0.38742876 -0.47147171 -0.39256681 0.42350275 -0.45993386 -0.42366588 -0.36268090 0.23806176 0.49082957 -0.39752019 0.24625487 0.52128127 0.84209073 0.77045795 0.18325996 0.83925584 0.73024716 0.17996900 -0.31521299 -0.42176137 -0.69921889 -0.33857087 -0.42504576 -0.72001101
2.70000000 0.23510768 1.39385308 0.11840529 0.21086107 1.38187188 0.11950346 1.13026602 0.17105874 0.11511469 1.15382651 0.16271075 0.08329194 0.35166309 -0.44461069 -0.34237244 0.33944440 -0.45378557 -0.31538123 -0.35180790 0.30035052 0.51298543 -0.35416019 0.28081812 0.47788840 0.80549443 0.73037068 0.11216239 0.83115314 0.74049845 0.10552261 -0.41704864 -0.37671776 -0.72100197 -0.44092033 -0.39783472 -0.69981405
2.80000000 0.35146653 1.40539212 0.12939425 0.33395309 1.44366566 0.15274954 1.19496241 0.05578100 0.10267663 1.21199344 0.09613857 0.09894486 0.31724625 -0.41113572 -0.28999898 0.33619245 -0.41189703 -0.30793173 -0.33556267 0.37062705 0.53424157 -0.35316377 0.34719458 0.49559665 0.75876481 0.69578754 0.03950604 0.80543279 0.68756757 0.05035001 -0.51619501 -0.31168168 -0.72936755 -0.51763535 -0.31290670 -0.71792157
2.90000000 0.47351972 1.40426803 0.13848667 0.47739329 1.39292942 0.13827739 1.24218586 -0.08145524 0.07670303 1.23529868 -0.11417082 0.07345068 0.28475758 -0.37015763 -0.23559891 0.33262958 -0.37491959 -0.23194924 -0.31311065 0.45073743 0.55322254 -0.28614960 0.48091811 0.54962436 0.70274807 0.66859230 -0.03305956 0.71414861 0.64480632 -0.06569589 -0.60048284 -0.23026056 -0.71825415 -0.59803849 -0.20388169 -0.74668286
3.00000000 0.59893632 1.38865570 0.14424397 0.60959596 1.39578274 0.14935204 1.26058608 -0.23181535 0.03617721 1.27629232 -0.20732756 0.04620601 0.25485520 -0.32059555 -0.17950519 0.25291072 -0.31430723 -0.17089655 -0.28373665 0.54261611 0.56764720 -0.27882342 0.54126007 0.53583577 0.63961749 0.64985037 -0.10336162 0.66165123 0.69392301 -0.10885797 -0.65652887 -0.14567393 -0.68382462 -0.69455772 -0.16622530 -0.69871285
3.10000000 0.72447572 1.35798458 0.14536337 0.72345498 1.39574318 0.16537116 1.24451968 -0.37984842 -0.01497800 1.25618457 -0.39942449 0.00087478 0.22825640 -0.26118781 -0.12233236 0.20865385 -0.28211188 -0.08929479 -0.24698619 0.64786730 0.57415036 -0.26443062 0.63610422 0.61782854 0.57261689 0.63885556 -0.16908031 0.55737477 0.60080675 -0.16404805 -0.67779014 -0.07904019 -0.62719664 -0.69242451 -0.07669275 -0.67342302
3.20000000 0.84682623 1.31325448 0.14115155 0.84605381 1.34558279 0.11925367 1.19825911 -0.51115017 -0.06906350 1.15693428 -0.53418602 -0.06170013 0.20571079 -0.19054627 -0.06508645 0.18313047 -0.21034949 -0.07622987 -0.20265183 0.76736405 0.56827466 -0.18003431 0.74678798 0.59414670 0.50504257 0.63279645 -0.22821719 0.50740438 0.61121290 -0.27261428 -0.66984058 -0.04934685 -0.55297962 -0.70689997 -0.07083573 -0.53247940
3.30000000 0.96347068 1.25653141 0.13169883 0.97300520 1.21505760 0.13509964 1.13224036 -0.61942789 -0.11883034 1.11298654 -0.62613619 -0.13291579 0.18798392 -0.10723834 -0.00927704 0.18751321 -0.08329591 -0.00687892 -0.15057900 0.90112969 0.54434993 -0.18073517 0.90649511 0.51913185 0.43917975 0.62747887 -0.27918687 0.46912399 0.63968976 -0.26263924 -0.64589907 -0.06448604 -0.46385574 -0.63056275 -0.04440491 -0.49132965
3.40000000 1.07293776 1.19009034 0.11766547 1.06711683 1.23500203 0.10063260 1.05596309 -0.70615538 -0.16029983 1.05643508 -0.72791508 -0.11862507 0.17586088 -0.00987116 0.04293044 0.20488052 0.01884475 0.03819972 -0.09053465 1.04832382 0.49471416 -0.13466402 1.05291863 0.49438670 0.37598431 0.61849214 -0.32037859 0.38223796 0.59248363 -0.28451060 -0.61810238 -0.12167007 -0.35617865 -0.61686747 -0.08262971 -0.33620718
3.50000000 1.17449836 1.11586826 0.09995121 1.15631290 1.12996456 0.10976035 0.97461683 -0.77580829 -0.19244346 1.00950633 -0.78114480 -0.20921792 0.17014275 0.10279782 0.08842987 0.14659244 0.13614639 0.09213949 -0.02256506 1.20653192 0.40775802 -0.04978210 1.18660351 0.39379132 0.31546646 0.60201713 -0.34942261 0.27620805 0.58183826 -0.33213182 -0.59288534 -0.21258806 -0.21817345 -0.56574681 -0.20372272 -0.21945830
3.60000000 1.26774569 1.03537105 0.07947263 1.25481801 0.99786464 0.09222914 0.88975773 -0.83211106 -0.21572703 0.88235514 -0.82588152 -0.21243755 0.17155592 0.23157934 0.12261448 0.13399754 0.24383673 0.09646732 0.05146267 1.36863722 0.26435075 0.01894948 1.38801559 0.27272520 0.25731748 0.57525942 -0.36228208 0.23438817 0.56387280 -0.33981882 -0.57009267 -0.32457804 -0.02773581 -0.55813282 -0.29493851 -0.05314302
3.70000000 1.35233112 0.94983765 0.05706681 1.35081704 0.93328625 0.06927483 0.80135214 -0.87659255 -0.23119364 0.77242278 -0.85513922 -0.25972720 0.18038406 0.37596615 0.13839529 0.18216253 0.41006727 0.12706269 0.12341852 1.51265231 0.03339829 0.10267633 1.49436279 0.06082691 0.20165402 0.53724102 -0.35202821 0.21612348 0.53304051 -0.36799601 -0.54053601 -0.43099315 0.25141897 -0.52595472 -0.38920537 0.24252070
3.80000000 1.42790916 0.86046276 0.03344593 1.46154407 0.86915846 0.01876086 0.70980883 -0.90874395 -0.24032153 0.70459156 -0.88831935 -0.20919554 0.19537181 0.53144305 0.12510971 0.20021153 0.51541941 0.15579593 0.16824464 1.57355766 -0.32144011 0.14896438 1.61749547 -0.32617938 0.15032026 0.49154812 -0.30755584 0.16992638 0.46480879 -0.30820492 -0.47653626 -0.45932243 0.66202204 -0.52197503 -0.45509558 0.66505558
3.90000000 1.49426439 0.76853723 0.00914558 1.46943455 0.74398990 0.01951691 0.61748236 -0.92751155 -0.24516301 0.60598770 -0.89621192 -0.21957892 0.21141915 0.68314987 0.07088990 0.22943342 0.68918836 0.05062764 0.13529952 1.40909442 -0.76329880 0.14055595 1.44013975 -0.75134467 0.10932297 0.45328486 -0.21618311 0.12633571 0.42587506 -0.23179012 -0.32406490 -0.25084178 1.16516492 -0.33657519 -0.21794138 1.16141911
4.00000000 1.55151740 0.67538511 -0.01551371 1.54975774 0.69516707 0.00218938 0.52847694 -0.93363065 -0.24776106 0.51622066 -0.88862616 -0.25351997 0.21923694 0.80303729 -0.02179531 0.22205822 0.77975186 -0.01134613 0.01254644 0.95517091 -1.03398174 0.00757910 0.96381029 -0.98729601 0.08896169 0.45235166 -0.08108814 0.07944549 0.47728663 -0.07627818 -0.07471092 0.26747104 1.47293078 -0.05116539 0.26858248 1.51531903
4.10000000 1.60018404 0.58213478 -0.04035683 1.61281298 0.55440487 -0.06625902 0.44611035 -0.93002072 -0.24882631 0.44248021 -0.92170552 -0.27700517 0.21448711 0.87394142 -0.12381936 0.18267687 0.86497026 -0.12744706 -0.09655814 0.48789039 -0.95958435 -0.07255988 0.49507573 -0.92109256 0.09347195 0.50664742 0.06474282 0.08670763 0.49324989 0.02084601 0.15098996 0.78864922 1.39056529 0.18068473 0.77262893 1.37561624
4.20000000 1.64099843 0.48961224 -0.06521745 1.63168127 0.48077820 -0.10229601 0.37148094 -0.91943275 -0.24806451 0.37102132 -0.95091787 -0.21224417 0.20236906 0.90709856 -0.20861761 0.17801414 0.93096889 -0.24465334 -0.13522713 0.20600877 -0.72806066 -0.14348717 0.18286727 -0.76023880 0.11608677 0.60249882 0.19121662 0.07649647 0.62715702 0.17628478 0.28777934 1.09253106 1.12914889 0.30389799 1.09777079 1.16311321
4.30000000 1.67473833 0.39842287 -0.08990934 1.67778460 0.43778171 -0.07462606 0.30458622 -0.90359570 -0.24550834 0.31576745 -0.88602972 -0.27186280 0.18899701 0.91998119 -0.26951514 0.23148672 0.94100733 -0.26545232 -0.12692043 0.06941148 -0.49497540 -0.14433654 0.02538268 -0.50350589 0.14895545 0.71949257 0.29059120 0.14708716 0.73489417 0.33013774 0.36205270 1.22640672 0.86373275 0.35882616 1.19853584 0.83566160
4.40000000 1.70216273 0.30902338 -0.11427625 1.67689636 0.31714710 -0.11110493 0.24509476 -0.88384729 -0.24166791 0.26109574 -0.92181266 -0.23434762 0.17769806 0.92355751 -0.30888341 0.16793661 0.93105397 -0.34857880 -0.09677181 0.01121754 -0.29896097 -0.09273569 0.00495160 -0.30680637 0.18738627 0.84471858 0.36533915 0.14988845 0.86477575 0.34241666 0.40249983 1.26718937 0.63841597 0.39890877 1.23874565 0.59783053
4.50000000 1.72398492 0.22174325 -0.13822003 1.75208970 0.25388790 -0.13754070 0.19242588 -0.86139695 -0.23713476 0.19495091 -0.88338792 -0.20746611 0.16994243 0.92354881 -0.33052614 0.18897115 0.92556547 -0.32188378 -0.05741082 -0.00663682 -0.13937084 -0.06865872 -0.00798735 -0.15763223 0.22883361 0.97132852 0.41961694 0.24312966 0.99904448 0.43868559 0.42405483 1.25921261 0.45321064 0.39691908 1.23101625 0.45173411
4.60000000 1.74084970 0.13679990 -0.16169484 1.76484461 0.10933965 -0.12773063 0.14580854 -0.83726018 -0.23234372 0.16648069 -0.85061882 -0.19408885 0.16633221 0.92293782 -0.33772366 0.16203299 0.93910804 -0.34530158 -0.01446305 -0.00296056 -0.00880618 -0.02991989 -0.02494704 0.02708216 0.27181414 1.09569509 0.45705766 0.28182979 1.13112907 0.47932733 0.43401025 1.22490585 0.30033660 0.43238253 1.20336512 0.32098287
4.70000000 1.75332051 0.05432190 -0.18468824 1.74973271 0.05758590 -0.22336281 0.10440928 -0.81219407 -0.22753138 0.09371643 -0.81670091 -0.27001371 0.16708428 0.92335796 -0.33302878 0.19999433 0.90061254 -0.30911248 0.02956396 0.01290576 0.09945711 0.04755563 -0.00870001 0.13729047 0.31537955 1.21581992 0.48051768 0.30692547 1.17060331 0.46116747 0.43622895 1.17572360 0.17252498 0.40204900 1.19990582 0.16555125
4.80000000 1.76187926 -0.02562516 -0.20720330 1.79156178 -0.01330887 -0.17768234 0.06744474 -0.78670913 -0.22278154 0.05520222 -0.75052567 -0.21647384 0.17224230 0.92576361 -0.31840649 0.20992236 0.92974354 -0.28736622 0.07352832 0.03618010 0.19044898 0.07446900 0.06743889 0.15589295 0.35887834 1.33054739 0.49221142 0.39515292 1.35153487 0.50404120 0.43297471 1.11768379 0.06422182 0.41269844 1.11701804 0.10491615
4.90000000 1.76693474 -0.10301672 -0.22924638 1.77625880 -0.13696653 -0.19930790 0.03424357 -0.76112381 -0.21808524 0.00392787 -0.73617127 -0.19800057 0.18176999 0.93075645 -0.29539366 0.21965164 0.94632761 -0.28682338 0.11690113 0.06436324 0.26776303 0.12387640 0.08498951 0.24180717 0.40184034 1.43916990 0.49387584 0.38759604 1.45087362 0.53987104 0.42568176 1.05399611 -0.02862686 0.42219722 1.02204677 -0.02379762
5.00000000 1.76883524 -0.17785298 -0.25082037 1.74279270 -0.15678712 -0.27674328 0.00426453 -0.73562716 -0.21338890 -0.01731848 -0.71755640 -0.17600136 0.19559431 0.93875576 -0.26522424 0.23376129 0.93711702 -0.26414995 0.15943311 0.09615796 0.33394040 0.19876523 0.09329572 0.32475035 0.44391235 1.54121599 0.48690273 0.48808077 1.54193081 0.47718989 0.41530709 0.98635624 -0.10894683 0.41307001 0.97963423 -0.09450282
5.10000000 1.76788100 -0.25014880 -0.27192189 1.80057280 -0.26912824 -0.26801085 -0.02291050 -0.71032897 -0.20862504 -0.02475873 -0.70726541 -0.23960372 0.21362465 0.95008765 -0.22891660 0.21607486 0.92285547 -0.20005973 0.20100698 0.13095023 0.39077080 0.17923982 0.10044360 0.37279800 0.48482102 1.63633739 0.47243354 0.48100110 1.60853301 0.47996449 0.40250528 0.91559220 -0.17883586 0.39707717 0.93800945 -0.18859733
5.20000000 1.76433603 -0.31992770 -0.29254104 1.79071227 -0.31817157 -0.27268203 -0.04759586 -0.68529816 -0.20373167 -0.02071848 -0.71811002 -0.19680166 0.23576189 0.96503859 -0.18733930 0.24806949 0.98979834 -0.21337625 0.24156690 0.16853436 0.43950906 0.25430721 0.17486803 0.44045034 0.52434784 1.72424122 0.45143301 0.53421164 1.69977311 0.46543113 0.38773207 0.84202154 -0.23978312 0.41607207 0.87090565 -0.21867049
5.30000000 1.75843704 -0.38721904 -0.31266233 1.77539447 -0.39315701 -0.28782438 -0.07002310 -0.66058579 -0.19866221 -0.03745717 -0.64729180 -0.16902650 0.26190334 0.98388940 -0.14125580 0.29441080 0.95904649 -0.15262819 0.28108645 0.20897107 0.48100575 0.24074063 0.22151564 0.49586019 0.56231245 1.80464822 0.42474069 0.57167695 1.76824096 0.42173119 0.37130662 0.76563979 -0.29280371 0.38610592 0.72728712 -0.30748153
5.40000000 1.75040091 -0.45205708 -0.33226673 1.72668816 -0.48261451 -0.33331973 -0.09036366 -0.63624027 -0.19339098 -0.11443167 -0.65449816 -0.22001382 0.29194425 1.00693632 -0.09136133 0.33559413 1.02302104 -0.10820818 0.31955703 0.25251487 0.51579699 0.32601605 0.25245089 0.53800447 0.59856158 1.87726800 0.39311491 0.59700730 1.86047568 0.41982338 0.35345291 0.68622111 -0.33853289 0.36579864 0.70149418 -0.30948062
5.50000000 1.74042954 -0.51448106 -0.35133367 1.76423351 -0.53419320 -0.32372480 -0.10874677 -0.61231388 -0.18791483 -0.14209281 -0.58107885 -0.17303766 0.32577987 1.03450922 -0.03831070 0.28187620 1.02840807 -0.04378959 0.35698180 0.29956936 0.54414726 0.36880361 0.34194278 0.54827730 0.63296073 1.94177845 0.35726662 0.64732833 1.94610192 0.32507760 0.33432894 0.60337681 -0.37727213 0.33778254 0.62364334 -0.41387323
5.60000000 1.72871329 -0.57453576 -0.36984347 1.73467387 -0.56530150 -0.33504346 -0.12527745 -0.58886485 -0.18225258 -0.11221058 -0.57631851 -0.20901221 0.36330628 1.06698514 0.01725376 0.36893045 1.07828102 0.00308758 0.39337562 0.35067173 0.56605928 0.37515900 0.33236561 0.54546340 0.66538883 1.99781142 0.31789385 0.63042056 1.96256753 0.31273676 0.31404924 0.51657536 -0.40900096 0.34251964 0.48952116 -0.42846249
