Used  DisNik  DisZap  b  LatG  LonG  lab95  Catch  S  Used  X  Y  DisNik  DisZap  ROWNUM  #SvFver_62_tbl
	99.0	45.25004416913424	65.67014884779016	29.0	69.61666666666666	29.233333333333334	20004.0	10.0	1.0	99.0	-61.79981666022201	22.21150851369309	45.25004416913424	65.67014884779016	29.0
	99.0	44.60933741009785	64.74424114034858	30.0	69.625	29.266666666666666	20005.0	10.0	1.0	99.0	-60.479773724464145	23.108737115585143	44.60933741009785	64.74424114034858	30.0
	99.0	37.43287791438704	60.55992927061211	31.0	69.39166666666667	29.283333333333335	20006.0	10.0	1.0	99.0	-60.487403727397215	-2.9629417105969225	37.43287791438704	60.55992927061211	31.0
	99.0	52.86270915921619	75.52321331059062	32.0	69.26666666666667	28.958333333333332	20007.0	10.0	1.0	99.0	-73.68440310229596	-16.563951467428595	52.86270915921619	75.52321331059062	32.0
	99.0	61.71945432233924	82.82362247376325	33.0	69.11666666666666	28.916666666666668	20008.0	10.0	1.0	99.0	-75.85193412090257	-33.2601342419828	61.71945432233924	82.82362247376325	33.0
	99.0	62.83382045863462	83.05217728497966	34.0	69.06666666666666	28.983333333333334	20009.0	10.0	1.0	99.0	-73.36623854938983	-38.92376128908559	62.83382045863462	83.05217728497966	34.0
	99.0	40.62920804117946	63.67848309051227	35.0	69.35	29.216666666666665	20010.0	10.0	1.0	99.0	-63.229529477560064	-7.548232293392942	40.62920804117946	63.67848309051227	35.0
	99.0	39.50683981798247	62.16210938233081	36.0	69.3	29.283333333333335	20011.0	10.0	1.0	99.0	-60.74467267513485	-13.19896149140476	39.50683981798247	62.16210938233081	36.0
	99.0	25.134982014561817	47.17950745763672	37.0	69.49166666666666	29.633333333333333	20012.0	10.0	1.0	99.0	-46.51365567480935	7.8984656554595745	25.134982014561817	47.17950745763672	37.0
	99.0	19.217324389453303	38.69505867805783	38.0	69.53333333333333	29.883333333333333	20013.0	10.0	1.0	99.0	-36.66048696630811	12.382094390348186	19.217324389453303	38.69505867805783	38.0
	99.0	12.458914668147429	29.46515791492892	39.0	69.51666666666667	30.116666666666667	20014.0	10.0	1.0	99.0	-27.569445952734362	10.398133525347575	12.458914668147429	29.46515791492892	39.0
	99.0	43.238402613496326	47.28226527087191	40.0	69.8	30.258333333333333	20015.0	10.0	1.0	99.0	-21.74037356028854	41.98772161720861	43.238402613496326	47.28226527087191	40.0
	99.0	37.649121166147076	43.28958409708657	41.0	69.75	30.216666666666665	20016.0	10.0	1.0	99.0	-23.402747884879517	36.41839484018341	37.649121166147076	43.28958409708657	41.0
	99.0	31.963006709035014	35.24642527754593	42.0	69.69583333333334	30.358333333333334	20017.0	10.0	1.0	99.0	-17.971849673199912	30.32034159058128	31.963006709035014	35.24642527754593	42.0
	99.0	42.80563823071859	41.753345416577616	43.0	69.78333333333333	30.516666666666666	20018.0	10.0	1.0	99.0	-11.786015884353027	40.05535773214142	42.80563823071859	41.753345416577616	43.0
	99.0	22.31510419217038	26.21518567402155	44.0	69.605	30.391666666666666	20019.0	10.0	1.0	99.0	-16.751314071008554	20.16505484291713	22.31510419217038	26.21518567402155	44.0
	99.0	27.93719691278008	28.787534312754783	45.0	69.65	30.4625	20020.0	10.0	1.0	99.0	-13.964503465424139	25.173692116417712	27.93719691278008	28.787534312754783	45.0
	99.0	39.505211438541814	36.33840373393528	46.0	69.74166666666666	30.608333333333334	20021.0	10.0	1.0	99.0	-8.263942592621202	35.3862521151413	39.505211438541814	36.33840373393528	46.0
	99.0	36.553486626467055	33.88212106358876	47.0	69.71666666666667	30.583333333333332	20022.0	10.0	1.0	99.0	-9.241769102296422	32.597359273835735	36.553486626467055	33.88212106358876	47.0
	99.0	33.85221333812473	31.306590422347455	48.0	69.69166666666666	30.575	20023.0	10.0	1.0	99.0	-9.575745631907857	29.80616881562632	33.85221333812473	31.306590422347455	48.0
	99.0	39.38040509042752	32.186317994539706	49.0	69.7125	30.766666666666666	20024.0	10.0	1.0	99.0	-2.143072257049939	32.11489229853797	39.38040509042752	32.186317994539706	49.0
	99.0	41.60185838456701	33.510813394502634	50.0	69.725	30.816666666666666	20025.0	10.0	1.0	99.0	-0.20643930094606808	33.51017751633378	41.60185838456701	33.510813394502634	50.0
	99.0	40.512736717486646	31.295232017499476	51.0	69.705	30.85	20026.0	10.0	1.0	99.0	1.0848303266224542	31.276423871529246	40.512736717486646	31.295232017499476	51.0
	99.0	37.85574556740436	30.019549110190074	52.0	69.69333333333333	30.779166666666665	20027.0	10.0	1.0	99.0	-1.6604457367467456	29.973592522993187	37.85574556740436	30.019549110190074	52.0
	99.0	36.772176845566555	28.92276791556622	53.0	69.68333333333334	30.77166666666667	20028.0	10.0	1.0	99.0	-1.9521054502170814	28.85681528181756	36.772176845566555	28.92276791556622	53.0
	99.0	30.840285711749516	21.518261550681956	54.0	69.61666666666666	30.766666666666666	20029.0	10.0	1.0	99.0	-2.152765967255217	21.410305435789212	30.840285711749516	21.518261550681956	54.0
	99.0	24.826580528153535	19.040424413368317	55.0	69.58333333333333	30.641666666666666	20030.0	10.0	1.0	99.0	-7.026915566947234	17.696333503191752	24.826580528153535	19.040424413368317	55.0
	99.0	24.160176818748685	21.804549775388182	56.0	69.59704570333489	30.55852171194704	20031.0	10.0	1.0	99.0	-10.260142906591268	19.239746839387095	24.160176818748685	21.804549775388182	56.0
	99.0	19.07547710576141	17.866668226219417	57.0	69.54830357965419	30.53125232702943	20032.0	10.0	1.0	99.0	-11.347925822627019	13.800087428344554	19.07547710576141	17.866668226219417	57.0
	99.0	30.255865145919262	17.6016691134399	58.0	69.58248792366115	30.8372597013254	20033.0	10.0	1.0	99.0	0.5946380357842694	17.591621903207866	30.255865145919262	17.6016691134399	58.0
	99.0	31.34778437180376	21.644437965285814	59.0	69.61823868194618	30.78095596760467	20034.0	10.0	1.0	99.0	-1.596717068130413	21.585462455955096	31.34778437180376	21.644437965285814	59.0
	99.0	15.787198095509671	8.796985193348913	60.0	69.45666666666666	30.616666666666667	2037.0	5.25	0.13	99.0	-8.048568825626221	3.5507025151591876	15.787198095509671	8.796985193348913	60.0
	99.0	8.73120834412272	14.691992391693434	61.0	69.4016438885593	30.45388072569947	2040.0	10.0	1.0	99.0	-14.46628462596687	-2.5653946203444633	8.73120834412272	14.691992391693434	61.0
	99.0	43.17184400006596	25.938390012357978	62.0	69.62556909664724	31.15656011848177	2043.0	10.0	1.0	99.0	13.010683236695872	22.439300304322174	43.17184400006596	25.938390012357978	62.0
	99.0	38.62807137179129	60.21108104816412	63.0	69.23727983870234	29.39036322752006	2044.0	10.0	1.0	99.0	-56.68387931115749	-20.305469884410954	38.62807137179129	60.21108104816412	63.0
	99.0	81.48277336434911	99.81379081575095	64.0	68.88347442600544	28.82417554971393	2046.0	10.0	1.0	99.0	-80.38033132080062	-59.175967873527924	81.48277336434911	99.81379081575095	64.0
	99.0	94.02428853906372	110.84280028174965	65.0	68.74725899140955	28.79095975617036	2047.0	10.0	1.0	99.0	-82.21898401100874	-74.33818024741612	94.02428853906372	110.84280028174965	65.0
	99.0	63.05414951858986	76.34082700377299	66.0	68.89322035705054	29.61514825299575	2048.0	10.0	1.0	99.0	-48.54124983870869	-58.920870086210186	63.05414951858986	76.34082700377299	66.0
	99.0	14.167709795816485	35.441308588153454	67.0	69.4833333333333	29.9333333333333	20050.0	10.0	1.0	99.0	-34.78899259096624	6.768482026748401	14.167709795816485	35.441308588153454	67.0
	99.0	29.68939256308364	40.99410709705771	68.0	69.67	30.04	20051.0	10.0	1.0	99.0	-30.346861262395002	27.560566543632348	29.68939256308364	40.99410709705771	68.0
	99.0	55.054694226945934	76.7585974173538	69.0	69.5799999999	28.91	20052.0	10.0	1.0	99.0	-74.50142744471393	18.477542752742337	55.054694226945934	76.7585974173538	69.0
	99.0	90.59546393064687	111.17254637467883	70.0	68.95	28.36	20053.0	10.0	1.0	99.0	-98.74768461146647	-51.07083170758493	90.59546393064687	111.17254637467883	70.0
	99.0	129.64130342767078	145.63099228929832	71.0	68.4699999999	28.35	20054.0	10.0	1.0	99.0	-101.30323905054941	-104.62332279674982	129.64130342767078	145.63099228929832	71.0
	99.0	9.002949371816639	24.986015253574053	72.0	69.3324745173341	30.243744708328	2051.0	10.0	1.0	99.0	-22.796916737117513	-10.22748969849232	9.002949371816639	24.986015253574053	72.0
	99.0	7.0023228432814575	24.29854697187671	73.0	69.3503688733854	30.241585974518	2052.0	10.0	1.0	99.0	-22.863072930587	-8.227957286906573	7.0023228432814575	24.29854697187671	73.0
	99.0	9.478780361602253	32.56124368767766	74.0	69.3977777777778	29.9966666666667	2058.0	10.0	1.0	99.0	-32.43872418954968	-2.822014075558954	9.478780361602253	32.56124368767766	74.0
	99.0	12.07327725357513	35.05935824509153	75.0	69.3858333333333	29.9366666666667	2059.0	10.0	1.0	99.0	-34.81606611728952	-4.123122684833902	12.07327725357513	35.05935824509153	75.0
	99.0	15.222487652585256	37.898697914566625	76.0	69.3625	29.8744444444444	2060.0	10.0	1.0	99.0	-37.30310173491583	-6.692526023415724	15.222487652585256	37.898697914566625	76.0
	99.0	19.726429274640584	42.59260581907725	77.0	69.3627777777778	29.7530555555556	2061.0	10.0	1.0	99.0	-42.080840839035744	-6.582773331889413	19.726429274640584	42.59260581907725	77.0
	99.0	24.444225753561543	46.747547535380306	78.0	69.3197222222222	29.6722222222222	2062.0	10.0	1.0	99.0	-45.35287153374854	-11.333589202716965	24.444225753561543	46.747547535380306	78.0
	99.0	29.253734964298086	51.38584969767599	79.0	69.2963888888889	29.5688888888889	2063.0	10.0	1.0	99.0	-49.48154371442698	-13.859378802435529	29.253734964298086	51.38584969767599	79.0
	99.0	33.43778367164653	55.679756403010835	80.0	69.2883333333333	29.4622222222222	2064.0	10.0	1.0	99.0	-53.712699404157995	-14.669055723433289	33.43778367164653	55.679756403010835	80.0
	99.0	40.31793176001451	61.81413087517361	81.0	69.2266666666667	29.3586111111111	2065.0	10.0	1.0	99.0	-57.969102877822586	-21.460892045614344	40.31793176001451	61.81413087517361	81.0
	99.0	49.18468439620156	69.31478570670319	82.0	69.1322222222222	29.2755555555556	2066.0	10.0	1.0	99.0	-61.5245099870279	-31.92607380218071	49.18468439620156	69.31478570670319	82.0
